tipo_de_compra;codigo;descricao;fornecedor;qtd_pedido;embalagem_padrao;qtd_corrigida;data_colocacao;semana_compra;rota_cod;centro;rota; preco_unitario ; valor_total ;dia_colocacao;comprador;de_chao;de_simulado;de_fechamento_sim_viveo;politica;forecast;estoque_chao;estoque_total;delta_forecast;estoque_projetado_c_pedido;de_com_pedido_filial
COMPRA SEMANAL;3595;VANNAIR 6/200MCG FR SP AER BUCAL 8ML 120 DOSES;ASTRAZENECA;75;1;75;21/05/2024;S3;-;Mafra - RPO;1001; R$ 117,00 ; R$ 8.790,00 ;Livre;Byanca;4;4;60;30;194;26;26;144;-43;-7
COMPRA SEMANAL;3595;VANNAIR 6/200MCG FR SP AER BUCAL 8ML 120 DOSES;ASTRAZENECA;1;1;1;21/05/2024;S3;-;Mafra - LDA;1002; R$ 117,00 ; R$ 117,20 ;Livre;Byanca;9;54;60;30;10;3;18;8;11;33
COMPRA SEMANAL;3595;VANNAIR 6/200MCG FR SP AER BUCAL 8ML 120 DOSES;ASTRAZENECA;5;1;5;21/05/2024;S3;-;Mafra - DF;1009; R$ 117,00 ; R$ 586,00 ;Livre;Byanca;0;46;60;30;79;0;120;56;69;26
COMPRA SEMANAL;3595;VANNAIR 6/200MCG FR SP AER BUCAL 8ML 120 DOSES;ASTRAZENECA;3;1;3;21/05/2024;S3;-;Mafra - RJ;1023; R$ 121,00 ; R$ 362,94 ;Livre;Byanca;0;0;60;30;8;0;0;6;-3;-13
COMPRA SEMANAL;3595;VANNAIR 6/200MCG FR SP AER BUCAL 8ML 120 DOSES;ASTRAZENECA;2;1;2;21/05/2024;S3;-;Mafra - RN;1024; R$ 1,00 ; R$ 2,00 ;Livre;Byanca;0;0;60;30;4;0;0;3;-1;-10
COMPRA SEMANAL;3617;CITARABINA 1G (GEN) F/A 10ML;ACCORD;504;80;480;21/05/2024;S3;-;Mafra - RPO;1001; R$ 51,00 ; R$ 25.704,00 ;Livre;Andrew;0;12;60;60;200;1;81;185;400;60
COMPRA SEMANAL;3617;CITARABINA 1G (GEN) F/A 10ML;ACCORD;168;80;160;21/05/2024;S3;-;Mafra - LDA;1002; R$ 51,00 ; R$ 8.568,00 ;Livre;Andrew;0;43;60;60;112;0;160;104;224;60
COMPRA SEMANAL;3617;CITARABINA 1G (GEN) F/A 10ML;ACCORD;118;80;80;21/05/2024;S3;-;Mafra - CTL;1003; R$ 51,00 ; R$ 6.018,00 ;Livre;Andrew;0;0;60;60;52;0;0;26;92;54
COMPRA SEMANAL;3617;CITARABINA 1G (GEN) F/A 10ML;ACCORD;263;80;240;21/05/2024;S3;-;Mafra - DF;1009; R$ 51,00 ; R$ 13.413,00 ;Livre;Andrew;0;21;60;60;117;0;80;108;235;60
COMPRA SEMANAL;3617;CITARABINA 1G (GEN) F/A 10ML;ACCORD;5;80;0;21/05/2024;S3;61;Mafra - RJ;1002->1023; R$ 51,00 ; R$ 255,00 ;Livre;Andrew;40;40;60;60;3;4;4;3;6;58
COMPRA SEMANAL;3617;CITARABINA 1G (GEN) F/A 10ML;ACCORD;25;80;0;21/05/2024;S3;53;Mafra - RN;1010->1024; R$ 51,00 ; R$ 1.275,00 ;Livre;Andrew;0;0;60;60;10;0;0;10;15;46
COMPRA SEMANAL;3618;CITARABINA 100MG (GEN) F/A 1ML;ACCORD;212;10;210;21/05/2024;S3;-;Mafra - RPO;1001; R$ 8,00 ; R$ 1.780,80 ;Livre;Andrew;2;25;60;60;104;6;86;104;194;56
COMPRA SEMANAL;3618;CITARABINA 100MG (GEN) F/A 1ML;ACCORD;12;10;10;21/05/2024;S3;-;Mafra - LDA;1002; R$ 8,00 ; R$ 100,80 ;Livre;Andrew;0;0;60;60;5;0;0;5;7;43
COMPRA SEMANAL;3618;CITARABINA 100MG (GEN) F/A 1ML;ACCORD;32;10;30;21/05/2024;S3;-;Mafra - CTL;1003; R$ 8,00 ; R$ 268,80 ;Livre;Andrew;31;31;60;60;22;23;23;13;42;56
COMPRA SEMANAL;3618;CITARABINA 100MG (GEN) F/A 1ML;ACCORD;49;10;50;21/05/2024;S3;53;Mafra - RN;1010->1024; R$ 8,00 ; R$ 411,60 ;Livre;Andrew;1;43;60;60;50;1;71;50;96;58
COMPRA SEMANAL;3618;CITARABINA 100MG (GEN) F/A 1ML;ACCORD;26;10;30;21/05/2024;S3;-;Mafra - RN;1024; R$ -    ;  R$ -    ;Livre;Andrew;1;43;60;60;50;1;71;50;96;58
COMPRA SEMANAL;3619;CITARABINA 500MG (GEN) F/A 5ML;ACCORD;334;10;330;21/05/2024;S3;-;Mafra - RPO;1001; R$ 16,00 ; R$ 5.327,30 ;Livre;Andrew;0;10;60;60;130;1;44;124;254;59
COMPRA SEMANAL;3619;CITARABINA 500MG (GEN) F/A 5ML;ACCORD;5;10;10;21/05/2024;S3;-;Mafra - LDA;1002; R$ 16,00 ; R$ 79,75 ;Livre;Andrew;70;83;60;60;22;51;61;21;45;61
COMPRA SEMANAL;3619;CITARABINA 500MG (GEN) F/A 5ML;ACCORD;17;10;20;21/05/2024;S3;-;Mafra - CTL;1003; R$ 16,00 ; R$ 271,15 ;;Andrew;8;8;60;60;8;2;2;4;15;56
COMPRA SEMANAL;3619;CITARABINA 500MG (GEN) F/A 5ML;ACCORD;164;10;160;21/05/2024;S3;61;Mafra - RJ;1002->1023; R$ 16,00 ; R$ 2.615,80 ;Livre;Andrew;0;0;60;60;64;0;0;61;103;48
COMPRA SEMANAL;3773;MOTILIUM 10MG (DOMPERIDONA) C/60 CPR;CELLERA;35;64;64;21/05/2024;S3;-;Mafra - RPO;1001; R$ 43,00 ; R$ 1.513,05 ;Livre;Elisete;13;13;60;30;35;15;15;18;32;28
COMPRA SEMANAL;3774;XYLESTESIN 2% C/VASO 10 FR 20ML ST PACK;CRISTALIA;42;20;40;21/05/2024;S3;-;Mafra - LDA;1002; R$ 100,00 ; R$ 4.200,00 ;Livre;Alessandro;10;10;60;60;34;11;11;29;24;21
COMPRA SEMANAL;3774;XYLESTESIN 2% C/VASO 10 FR 20ML ST PACK;CRISTALIA;172;20;180;21/05/2024;S3;-;Mafra - DF;1009; R$ 100,00 ; R$ 17.200,00 ;Livre;Alessandro;0;0;60;60;137;0;0;118;54;12
COMPRA SEMANAL;3774;XYLESTESIN 2% C/VASO 10 FR 20ML ST PACK;CRISTALIA;44;20;40;21/05/2024;S3;-;Mafra - REC;1010; R$ 100,00 ; R$ 4.400,00 ;Livre;Alessandro;0;0;60;60;35;0;0;30;14;12
COMPRA SEMANAL;3846;JEVTANA 60MG C/1 FR 1,5ML+DIL 4,5ML;SANOFI;9;1;9;21/05/2024;S3;-;Mafra - LDA;1002; R$ 17.962,00 ; R$ 161.654,76 ;Livre;Karolina;0;0;60;45;5;0;0;3;6;34
COMPRA SEMANAL;3846;JEVTANA 60MG C/1 FR 1,5ML+DIL 4,5ML;SANOFI;1;1;1;21/05/2024;S3;-;Mafra - DF;1009; R$ 17.962,00 ; R$ 17.961,63 ;Livre;Karolina;0;0;60;45;1;0;0;0;1;18
COMPRA SEMANAL;3848;ADENOSINA (GEN) 6MG C/50 AMP VD 2ML;HIPOLABOR;10;32;0;21/05/2024;S3;-;Mafra - LDA;1002; R$ 480,00 ; R$ 4.800,00 ;Livre;Alessandro;0;0;60;45;4;0;0;4;7;49
COMPRA SEMANAL;3848;ADENOSINA (GEN) 6MG C/50 AMP VD 2ML;HIPOLABOR;5;32;0;21/05/2024;S3;-;Mafra - DF;1009; R$ 480,00 ; R$ 2.400,00 ;Livre;Alessandro;0;0;60;45;2;0;0;2;3;45
COMPRA SEMANAL;3848;ADENOSINA (GEN) 6MG C/50 AMP VD 2ML;HIPOLABOR;21;32;32;21/05/2024;S3;-;Mafra - REC;1010; R$ 480,00 ; R$ 10.080,00 ;Livre;Alessandro;0;0;60;45;9;0;0;8;14;45
COMPRA SEMANAL;4122;STILNOX (ZOLPIDEM) (B1) 10MG CX C/20 CPR REV;SANOFI;8;1;8;21/05/2024;S3;12;Mafra - RPO;1003->1001; R$ 70,00 ; R$ 560,40 ;Livre;Karolina;0;0;60;60;4;0;0;3;5;49
COMPRA SEMANAL;4122;STILNOX (ZOLPIDEM) (B1) 10MG CX C/20 CPR REV;SANOFI;26;1;26;21/05/2024;S3;51;Mafra - RJ;1009->1023; R$ 60,00 ; R$ 1.555,84 ;Livre;Karolina;0;0;60;60;11;0;0;7;19;50
COMPRA SEMANAL;4156;VANCOMICINA 1G (VANCOCINA CP) IV C/25 F/A PO LIOF;ABL;3;6;6;21/05/2024;S3;-;Mafra - RPO;1001; R$ 431,00 ; R$ 1.292,91 ;Livre;Alessandro;0;0;60;45;3;0;0;3;0;1
COMPRA SEMANAL;4156;VANCOMICINA 1G (VANCOCINA CP) IV C/25 F/A PO LIOF;ABL;10;6;12;21/05/2024;S3;-;Mafra - DF;1009; R$ 431,00 ; R$ 4.309,70 ;Livre;Alessandro;28;28;60;45;13;12;12;13;9;20
COMPRA SEMANAL;4502;NEOCAINA 0,75% S/VASO C/10 F/A STERILE PACK 20ML;CRISTALIA;6;20;0;21/05/2024;S3;-;Mafra - RPO;1001; R$ 260,00 ; R$ 1.560,00 ;Livre;Alessandro;0;0;60;60;2;0;0;2;4;63
COMPRA SEMANAL;4502;NEOCAINA 0,75% S/VASO C/10 F/A STERILE PACK 20ML;CRISTALIA;13;20;20;21/05/2024;S3;-;Mafra - DF;1009; R$ 260,00 ; R$ 3.380,00 ;Livre;Alessandro;0;0;60;60;4;0;0;4;9;64
COMPRA SEMANAL;4583;XARELTO 20MG C/28 CPR REV;BAYER;32;36;36;21/05/2024;S3;12;Mafra - RPO;1003->1001; R$ 209,00 ; R$ 6.698,56 ;Livre;Bruna;51;51;60;60;35;59;59;32;59;50
COMPRA SEMANAL;4583;XARELTO 20MG C/28 CPR REV;BAYER;36;36;36;21/05/2024;S3;-;Mafra - DF;1009; R$ 209,00 ; R$ 7.535,88 ;Livre;Bruna;53;53;60;60;8;14;14;7;43;161
COMPRA SEMANAL;4583;XARELTO 20MG C/28 CPR REV;BAYER;20;36;36;21/05/2024;S3;51;Mafra - RJ;1009->1023; R$ 209,00 ; R$ 4.186,60 ;Livre;Bruna;20;20;60;60;12;8;8;11;17;42
COMPRA SEMANAL;4604;XARELTO 15MG C/14 CPR REV;BAYER;62;36;72;21/05/2024;S3;12;Mafra - RPO;1003->1001; R$ 105,00 ; R$ 6.489,54 ;Livre;Bruna;6;6;60;60;48;10;10;41;56;35
COMPRA SEMANAL;4604;XARELTO 15MG C/14 CPR REV;BAYER;25;36;36;21/05/2024;S3;-;Mafra - RPO;1001; R$ 105,00 ; R$ 2.616,75 ;Livre;Bruna;6;6;60;60;48;10;10;41;56;35
COMPRA SEMANAL;4604;XARELTO 15MG C/14 CPR REV;BAYER;23;36;36;21/05/2024;S3;-;Mafra - DF;1009; R$ 105,00 ; R$ 2.407,41 ;Livre;Bruna;23;23;60;60;4;3;3;3;23;170
COMPRA SEMANAL;4699;TAMIFLU 75MG CX C/10 CAPS;ROCHE;1;1;1;24/05/2024;S3;-;Mafra - LDA;1002; R$ 223,00 ; R$ 223,49 ;Sexta-feira;Byanca;0;0;60;30;1;0;0;0;1;28
COMPRA SEMANAL;4699;TAMIFLU 75MG CX C/10 CAPS;ROCHE;1;1;1;24/05/2024;S3;-;Mafra - DF;1009; R$ 224,00 ; R$ 223,90 ;Sexta-feira;Byanca;0;0;60;30;1;0;0;0;1;28
COMPRA SEMANAL;4699;TAMIFLU 75MG CX C/10 CAPS;ROCHE;1;1;1;24/05/2024;S3;51;Mafra - RJ;1009->1023; R$ 224,00 ; R$ 223,90 ;Sexta-feira;Byanca;0;0;60;30;1;0;0;0;1;28
COMPRA SEMANAL;4705;CLINDAMICINA 600MG (HYCLIN) C/ 50 AMP VD 4ML;HYPOFARMA;10;24;0;21/05/2024;S3;-;Mafra - RPO;1001; R$ 130,00 ; R$ 1.300,00 ;Livre;Alessandro;0;0;60;30;5;0;0;4;6;36
COMPRA SEMANAL;4705;CLINDAMICINA 600MG (HYCLIN) C/ 50 AMP VD 4ML;HYPOFARMA;10;24;0;21/05/2024;S3;-;Mafra - LDA;1002; R$ 130,00 ; R$ 1.300,00 ;Livre;Alessandro;0;0;60;30;5;0;0;4;6;34
COMPRA SEMANAL;4705;CLINDAMICINA 600MG (HYCLIN) C/ 50 AMP VD 4ML;HYPOFARMA;58;24;48;21/05/2024;S3;-;Mafra - DF;1009; R$ 130,00 ; R$ 7.540,00 ;Livre;Alessandro;0;0;60;30;31;0;0;27;31;30
COMPRA SEMANAL;4705;CLINDAMICINA 600MG (HYCLIN) C/ 50 AMP VD 4ML;HYPOFARMA;25;24;24;21/05/2024;S3;-;Mafra - REC;1010; R$ 130,00 ; R$ 3.250,00 ;Livre;Alessandro;0;0;60;30;13;0;0;12;13;31
COMPRA SEMANAL;4716;PROLOPA BD 125MG CX 30 CPR;PROMEFARMA;60;108;108;21/05/2024;S3;-;Mafra - RPO;1001; R$ 31,00 ; R$ 1.858,80 ;Livre;Bruna;0;0;60;45;45;0;0;9;51;34
COMPRA SEMANAL;4824;GENTAMICINA SULF. (HYTAMICINA) 80MG C/100 AMP VD 2;HYPOFARMA;5;12;0;21/05/2024;S3;-;Mafra - RPO;1001; R$ 90,00 ; R$ 450,00 ;Livre;Alessandro;5;5;60;30;12;2;2;1;6;14
COMPRA SEMANAL;4824;GENTAMICINA SULF. (HYTAMICINA) 80MG C/100 AMP VD 2;HYPOFARMA;19;12;24;21/05/2024;S3;-;Mafra - DF;1009; R$ 90,00 ; R$ 1.710,00 ;Livre;Alessandro;0;0;60;30;35;0;0;4;15;13
COMPRA SEMANAL;4858;ACTEMRA 200 MG/10 ML FR/A (G);ROCHE;58;1;58;24/05/2024;S3;-;Mafra - DF;1009; R$ 1.857,00 ; R$ 107.706,58 ;Sexta-feira;Byanca;1;5;60;30;78;2;13;64;7;3
COMPRA SEMANAL;4864;ZELBORAF (VEMURAFENIBE) 240MG C/56 CPR;ROCHE;1;1;1;24/05/2024;S3;-;Mafra - RPO;1001; R$ 8.620,00 ; R$ 8.619,90 ;Sexta-feira;Byanca;0;45;60;30;2;0;3;1;3;37
COMPRA SEMANAL;4864;ZELBORAF (VEMURAFENIBE) 240MG C/56 CPR;ROCHE;8;1;8;24/05/2024;S3;-;Mafra - DF;1009; R$ 8.604,00 ; R$ 68.831,36 ;Sexta-feira;Byanca;0;0;60;30;12;0;0;8;0;1
COMPRA SEMANAL;4864;ZELBORAF (VEMURAFENIBE) 240MG C/56 CPR;ROCHE;1;1;1;21/05/2024;S3;-;Mafra - RN;1024; R$ 1,00 ; R$ 1,00 ;;Byanca;0;30;60;30;1;0;1;1;1;32
COMPRA SEMANAL;4932;SORBITOL 3% SOL P/IRRIGACAO UROLOGICA C/06 BO 3L;BAXTER;156;1;156;21/05/2024;S3;-;Mafra - LDA;1002; R$ 91,00 ; R$ 14.180,40 ;;Teresa;0;0;60;60;60;0;0;60;96;48
COMPRA SEMANAL;4932;SORBITOL 3% SOL P/IRRIGACAO UROLOGICA C/06 BO 3L;BAXTER;5;1;5;21/05/2024;S3;-;Mafra - DF;1009; R$ 91,00 ; R$ 454,50 ;;Teresa;0;0;60;60;2;0;0;2;3;47
COMPRA SEMANAL;5033;MESNA (GEN) 100MG/ML C/50 AMP 4ML;EUROFARMA ONCO;2;1;2;21/05/2024;S3;-;Mafra - LDA;1002; R$ 385,00 ; R$ 770,00 ;Livre;Andrew;0;30;60;30;2;0;2;2;2;33
COMPRA SEMANAL;5033;MESNA (GEN) 100MG/ML C/50 AMP 4ML;EUROFARMA ONCO;1;1;1;21/05/2024;S3;53;Mafra - RN;1010->1024; R$ 387,00 ; R$ 387,00 ;Livre;Andrew;0;0;60;30;1;0;0;1;0;14
COMPRA SEMANAL;5056;NEXIUM 40MG C/28 CPR REV;ASTRAZENECA;23;1;23;21/05/2024;S3;-;Mafra - LDA;1002; R$ 239,00 ; R$ 5.485,73 ;Livre;Byanca;8;23;60;30;20;5;15;17;21;31
COMPRA SEMANAL;5056;NEXIUM 40MG C/28 CPR REV;ASTRAZENECA;2;1;2;21/05/2024;S3;-;Mafra - DF;1009; R$ 226,00 ; R$ 451,38 ;Livre;Byanca;0;50;60;30;6;0;10;6;6;32
COMPRA SEMANAL;5056;NEXIUM 40MG C/28 CPR REV;ASTRAZENECA;1;1;1;21/05/2024;S3;-;Mafra - RJ;1023; R$ 226,00 ; R$ 225,68 ;;Byanca;0;60;60;30;1;0;2;1;2;59
COMPRA SEMANAL;5057;NEXIUM 20MG C/28 CPR REV;ASTRAZENECA;62;1;62;21/05/2024;S3;-;Mafra - RPO;1001; R$ 122,00 ; R$ 7.592,52 ;Livre;Byanca;1;1;60;30;58;2;2;6;58;30
COMPRA SEMANAL;5057;NEXIUM 20MG C/28 CPR REV;ASTRAZENECA;3;1;3;21/05/2024;S3;-;Mafra - LDA;1002; R$ 108,00 ; R$ 323,94 ;Livre;Byanca;0;15;60;30;4;0;2;0;5;34
COMPRA SEMANAL;5057;NEXIUM 20MG C/28 CPR REV;ASTRAZENECA;2;1;2;21/05/2024;S3;-;Mafra - REC;1010; R$ 108,00 ; R$ 215,96 ;;Byanca;10;20;60;30;3;1;2;0;4;37
COMPRA SEMANAL;5057;NEXIUM 20MG C/28 CPR REV;ASTRAZENECA;21;1;21;21/05/2024;S3;-;Mafra - RJ;1023; R$ 108,00 ; R$ 2.267,58 ;Livre;Byanca;3;3;60;30;21;2;2;2;21;30
COMPRA SEMANAL;5058;DOXORRUBICINA 20MG (DOXOPEG) F/A 10 ML (G)*;ZODIAC;22;1;22;21/05/2024;S3;-;Mafra - CTL;1003; R$ 2.175,00 ; R$ 47.842,74 ;Livre;Bruna;6;6;60;45;30;6;6;13;15;16
COMPRA SEMANAL;5058;DOXORRUBICINA 20MG (DOXOPEG) F/A 10 ML (G)*;ZODIAC;6;1;6;21/05/2024;S3;-;Mafra - DF;1009; R$ 2.175,00 ; R$ 13.048,02 ;Livre;Bruna;19;51;60;45;99;64;169;32;143;43
COMPRA SEMANAL;5058;DOXORRUBICINA 20MG (DOXOPEG) F/A 10 ML (G)*;ZODIAC;10;1;10;21/05/2024;S3;-;Mafra - REC;1010; R$ 2.175,00 ; R$ 21.746,70 ;Livre;Bruna;5;44;60;45;58;10;85;19;76;39
COMPRA SEMANAL;5058;DOXORRUBICINA 20MG (DOXOPEG) F/A 10 ML (G)*;ZODIAC;20;1;20;21/05/2024;S3;51;Mafra - RJ;1009->1023; R$ 2.175,00 ; R$ 43.493,40 ;Livre;Bruna;1;1;60;45;39;1;1;13;18;14
COMPRA SEMANAL;5058;DOXORRUBICINA 20MG (DOXOPEG) F/A 10 ML (G)*;ZODIAC;10;1;10;21/05/2024;S3;-;Mafra - RJ;1023; R$ 2.175,00 ; R$ 21.746,70 ;Livre;Bruna;1;1;60;45;39;1;1;13;18;14
COMPRA SEMANAL;5065;PROPESS (DINOPROSTONA) 10MG PRESSARIO C/1 SUPOSITORIO (G);FERRING;91;1;91;21/05/2024;S3;-;Mafra - DF;1009; R$ 232,00 ; R$ 21.133,84 ;Livre;Elisete;28;28;60;40;74;69;69;61;99;40
COMPRA SEMANAL;5308;DIALISE PERITONIAL GLICOSE 1,5% 2000 ML BAXTER;BAXTER;44;32;32;21/05/2024;S3;-;Mafra - LDA;1002; R$ 44,00 ; R$ 1.951,40 ;;Teresa;0;0;60;60;17;0;0;17;27;48
COMPRA SEMANAL;5437;GLICOSE 10% 500ML CX C/30 BOLSAS BAXTER;BAXTER;18;1;18;21/05/2024;S3;-;Mafra - LDA;1002; R$ 119,00 ; R$ 2.149,20 ;;Teresa;0;0;60;60;7;0;0;7;11;46
COMPRA SEMANAL;5437;GLICOSE 10% 500ML CX C/30 BOLSAS BAXTER;BAXTER;2;1;2;21/05/2024;S3;-;Mafra - DF;1009; R$ 119,00 ; R$ 238,80 ;;Teresa;0;0;60;60;1;0;0;1;1;39
COMPRA SEMANAL;5489;DIPIRONA 500MG/ML (GEN) C/120 AMP VD 2ML;TEUTO;3984;8;3984;21/05/2024;S3;-;Mafra - RPO;1001; R$ 102,00 ; R$ 406.965,60 ;Livre;Alessandro;7;7;60;50;4164;1001;1001;2552;2433;18
COMPRA SEMANAL;5489;DIPIRONA 500MG/ML (GEN) C/120 AMP VD 2ML;TEUTO;1655;8;1656;21/05/2024;S3;-;Mafra - DF;1009; R$ 102,00 ; R$ 169.058,25 ;Livre;Alessandro;8;8;60;50;1841;508;508;959;1204;20
COMPRA SEMANAL;5489;DIPIRONA 500MG/ML (GEN) C/120 AMP VD 2ML;TEUTO;1146;8;1144;21/05/2024;S3;-;Mafra - RJ;1023; R$ 102,00 ; R$ 117.063,90 ;Livre;Alessandro;3;3;60;50;1231;131;131;641;636;15
COMPRA SEMANAL;6544;CARBOPLATINA 150MG/15ML (B-PLATIN)   F/A*;BLAU;189;100;200;21/05/2024;S3;-;Mafra - RPO;1001; R$ 35,00 ; R$ 6.615,00 ;Livre;Alessandro;0;47;60;50;191;0;300;170;319;50
COMPRA SEMANAL;6544;CARBOPLATINA 150MG/15ML (B-PLATIN)   F/A*;BLAU;9;100;0;21/05/2024;S3;-;Mafra - CTL;1003; R$ 35,00 ; R$ 315,00 ;Livre;Alessandro;0;0;60;50;9;0;0;8;1;4
COMPRA SEMANAL;6544;CARBOPLATINA 150MG/15ML (B-PLATIN)   F/A*;BLAU;64;100;100;21/05/2024;S3;-;Mafra - RJ;1023; R$ 35,00 ; R$ 2.240,00 ;Livre;Alessandro;0;0;60;50;59;0;0;53;11;6
COMPRA SEMANAL;6544;CARBOPLATINA 150MG/15ML (B-PLATIN)   F/A*;BLAU;140;100;100;21/05/2024;S3;-;Mafra - RN;1024; R$ -    ;  R$ -    ;Livre;Alessandro;0;0;60;50;128;0;0;114;26;6
COMPRA SEMANAL;7209;XYLESTESIN 2% S/VASO C/10 F/A STERILE PACK 20ML;CRISTALIA;210;20;220;21/05/2024;S3;-;Mafra - LDA;1002; R$ 70,00 ; R$ 14.700,00 ;Livre;Alessandro;8;8;60;60;168;45;45;139;116;21
COMPRA SEMANAL;7209;XYLESTESIN 2% S/VASO C/10 F/A STERILE PACK 20ML;CRISTALIA;228;20;220;21/05/2024;S3;-;Mafra - DF;1009; R$ 70,00 ; R$ 15.960,00 ;Livre;Alessandro;18;18;60;60;257;154;154;98;284;33
COMPRA SEMANAL;7209;XYLESTESIN 2% S/VASO C/10 F/A STERILE PACK 20ML;CRISTALIA;3;20;0;21/05/2024;S3;-;Mafra - RJ;1023; R$ 70,00 ; R$ 210,00 ;Livre;Alessandro;8;53;60;60;4;1;7;1;9;64
COMPRA SEMANAL;8966;XYLESTESIN 2% GEL ESTERIL C/10 BISNAGAS 30G+APLIC;CRISTALIA;283;36;288;21/05/2024;S3;-;Mafra - RPO;1001; R$ 60,00 ; R$ 16.980,00 ;Livre;Alessandro;0;0;60;60;224;0;0;198;85;11
COMPRA SEMANAL;8966;XYLESTESIN 2% GEL ESTERIL C/10 BISNAGAS 30G+APLIC;CRISTALIA;48;36;36;21/05/2024;S3;-;Mafra - LDA;1002; R$ 60,00 ; R$ 2.880,00 ;Livre;Alessandro;0;0;60;60;38;0;0;33;15;12
COMPRA SEMANAL;8966;XYLESTESIN 2% GEL ESTERIL C/10 BISNAGAS 30G+APLIC;CRISTALIA;97;36;108;21/05/2024;S3;-;Mafra - DF;1009; R$ 60,00 ; R$ 5.820,00 ;Livre;Alessandro;14;14;60;60;80;36;36;71;62;23
COMPRA SEMANAL;8966;XYLESTESIN 2% GEL ESTERIL C/10 BISNAGAS 30G+APLIC;CRISTALIA;48;36;36;21/05/2024;S3;-;Mafra - REC;1010; R$ 60,00 ; R$ 2.880,00 ;Livre;Alessandro;0;0;60;60;38;0;0;33;15;12
COMPRA SEMANAL;8966;XYLESTESIN 2% GEL ESTERIL C/10 BISNAGAS 30G+APLIC;CRISTALIA;59;36;72;21/05/2024;S3;-;Mafra - RJ;1023; R$ 60,00 ; R$ 3.540,00 ;Livre;Alessandro;0;0;60;60;47;0;0;42;17;11
COMPRA SEMANAL;9000;DOCETAXEL (TAXOTERE) 20MG INJ TRI HIDRATADO* (G);SANOFI;35;1;35;21/05/2024;S3;-;Mafra - RN;1024; R$ 406,00 ; R$ 14.195,30 ;Livre;Karolina;4;4;60;60;14;2;2;12;25;53
COMPRA SEMANAL;9406;SIMETICONA 40MG (GEN) C/20 CPR;LABOFARMA;222;60;240;21/05/2024;S3;12;Mafra - RPO;1003->1001; R$ 5,00 ; R$ 1.043,40 ;Livre;Bruna;14;14;60;60;138;65;65;63;275;60
COMPRA SEMANAL;9406;SIMETICONA 40MG (GEN) C/20 CPR;LABOFARMA;51;60;60;21/05/2024;S3;-;Mafra - RPO;1001; R$ 5,00 ; R$ 239,70 ;Livre;Bruna;14;14;60;60;138;65;65;63;275;60
COMPRA SEMANAL;9406;SIMETICONA 40MG (GEN) C/20 CPR;LABOFARMA;71;60;60;21/05/2024;S3;-;Mafra - LDA;1002; R$ 5,00 ; R$ 353,58 ;Livre;Bruna;0;29;60;60;51;0;50;19;102;60
COMPRA SEMANAL;9406;SIMETICONA 40MG (GEN) C/20 CPR;LABOFARMA;164;60;180;21/05/2024;S3;-;Mafra - DF;1009; R$ 5,00 ; R$ 770,80 ;Livre;Bruna;0;0;60;60;74;0;0;27;137;56
COMPRA SEMANAL;9406;SIMETICONA 40MG (GEN) C/20 CPR;LABOFARMA;111;60;120;21/05/2024;S3;51;Mafra - RJ;1009->1023; R$ 5,00 ; R$ 521,70 ;Livre;Bruna;42;42;60;60;105;147;147;49;209;60
COMPRA SEMANAL;9521;GENCITABINA CLORIDRATO (GEN) 1G F/A PO LIOF IV F/A 50ML;ACCORD;45;1;45;21/05/2024;S3;-;Mafra - LDA;1002; R$ 55,00 ; R$ 2.475,00 ;Livre;Andrew;21;24;60;60;81;58;65;35;75;28
COMPRA SEMANAL;9521;GENCITABINA CLORIDRATO (GEN) 1G F/A PO LIOF IV F/A 50ML;ACCORD;1;1;1;21/05/2024;S3;-;Mafra - CTL;1003; R$ 55,00 ; R$ 55,00 ;;Andrew;60;60;60;60;1;2;2;0;3;81
COMPRA SEMANAL;9521;GENCITABINA CLORIDRATO (GEN) 1G F/A PO LIOF IV F/A 50ML;ACCORD;3;1;3;21/05/2024;S3;-;Mafra - DF;1009; R$ 55,00 ; R$ 165,00 ;Livre;Andrew;26;67;60;60;49;42;110;21;92;56
COMPRA SEMANAL;9521;GENCITABINA CLORIDRATO (GEN) 1G F/A PO LIOF IV F/A 50ML;ACCORD;156;1;156;21/05/2024;S3;53;Mafra - RN;1010->1024; R$ 55,00 ; R$ 8.580,00 ;Livre;Andrew;14;30;60;60;421;198;424;179;450;32
COMPRA SEMANAL;9521;GENCITABINA CLORIDRATO (GEN) 1G F/A PO LIOF IV F/A 50ML;ACCORD;49;1;49;21/05/2024;S3;-;Mafra - RN;1024; R$ -    ;  R$ -    ;Livre;Andrew;14;30;60;60;421;198;424;179;450;32
COMPRA SEMANAL;10050;LISADOR CX 200CPR;FARMASA;3;1;3;21/05/2024;S3;12;Mafra - RPO;1003->1001; R$ 60,00 ; R$ 179,58 ;;Andrew;0;30;60;30;3;0;3;3;3;33
COMPRA SEMANAL;10059;IPSILON 1 GR INJ F/A 20ML;ZYDUS;12;1;12;21/05/2024;S3;-;Mafra - REC;1010; R$ 24,00 ; R$ 291,48 ;Livre;Teresa;9;9;60;30;10;3;3;5;10;30
COMPRA SEMANAL;10087;CELLCEPT 500MG 50CPR REVEST;ROCHE;1;1;1;24/05/2024;S3;-;Mafra - LDA;1002; R$ 428,00 ; R$ 428,44 ;Sexta-feira;Byanca;0;30;60;30;4;0;4;2;3;25
